id,Datetime,Data_add,BarTrend,Barometer,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,SolarRad,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,RainStorm,HeatIndex,WindChill,THSWIndex,Station
7519,2019-08-29T16:05:03.410818,2019-08-29,236.0,29.779,34.8,6,5,316,28.0,,364.0,0.0,0.0,1049.2,6.5,177.5,1085.3,,34.4,35.0,37.2,1
7558,2019-08-30T11:35:03.664528,2019-08-30,236.0,29.894,33.1,11,7,293,37.0,,1020.0,0.0,0.0,1049.2,2.6,184.9,1092.7,,33.9,33.3,41.1,1
1198,2019-04-20T03:05:05.879831,2019-04-20,236.0,29.839,24.0,0,0,349,92.0,,0.0,0.0,362.99,943.31,0.0,70.6,426.7,,,,,1
1201,2019-04-20T04:35:05.570719,2019-04-20,0.0,29.839,24.0,0,0,349,93.0,,0.0,0.0,362.99,943.31,0.0,70.6,426.7,,,,,1
1202,2019-04-20T05:05:05.824438,2019-04-20,0.0,29.852,24.2,0,0,349,92.0,,0.0,0.0,362.99,943.31,0.0,70.6,426.7,,,,,1
1203,2019-04-20T05:35:05.125463,2019-04-20,20.0,29.859,24.1,0,0,349,92.0,,0.0,0.0,362.99,943.31,0.0,70.6,426.7,,,,,1
1204,2019-04-20T06:05:05.301108,2019-04-20,20.0,29.875,23.9,0,0,25,93.0,,26.0,0.0,362.99,943.31,0.0,70.6,426.7,,,,,1
1205,2019-04-20T06:35:05.523266,2019-04-20,20.0,29.895,24.7,0,0,25,93.0,,149.0,0.0,362.99,943.31,0.0,70.6,426.7,,,,,1
1206,2019-04-20T07:05:05.746227,2019-04-20,60.0,29.91,25.7,0,0,25,92.0,,336.0,0.0,362.99,943.31,0.1,70.6,426.7,,,,,1
1207,2019-04-20T07:35:05.019550,2019-04-20,60.0,29.92,26.1,0,1,238,89.0,,148.0,0.0,362.99,943.31,0.1,70.6,426.7,,,,,1
1208,2019-04-20T08:05:05.196622,2019-04-20,60.0,29.929,26.9,0,0,225,88.0,,466.0,0.0,362.99,943.31,0.2,70.6,426.7,,,,,1
1209,2019-04-20T08:35:05.746196,2019-04-20,60.0,29.939,28.2,0,0,222,82.0,,315.0,0.0,362.99,943.31,0.2,70.6,426.7,,,,,1
1210,2019-04-20T09:05:04.964452,2019-04-20,60.0,29.955,29.3,2,2,148,78.0,,478.0,0.0,362.99,943.31,0.5,70.6,426.7,,,,,1
1211,2019-04-20T09:35:05.265366,2019-04-20,60.0,29.958,29.6,3,2,70,76.0,,775.0,0.0,362.99,943.31,0.5,70.6,426.7,,,,,1
1212,2019-04-20T10:05:05.450911,2019-04-20,20.0,29.954,29.2,0,1,90,80.0,,788.0,0.0,362.99,943.31,0.9,70.6,426.7,,,,,1
1214,2019-04-20T11:05:05.034517,2019-04-20,0.0,29.917,31.1,0,0,77,73.0,,403.0,0.0,362.99,943.31,1.4,70.6,426.7,,,,,1
1216,2019-04-20T12:05:04.924459,2019-04-20,196.0,29.883,32.1,2,3,198,65.0,,1078.0,0.0,362.99,943.31,2.1,70.6,426.7,,,,,1
1217,2019-04-20T12:35:05.201951,2019-04-20,196.0,29.867,32.7,4,3,203,62.0,,988.0,0.0,362.99,943.31,2.1,70.6,426.7,,,,,1
1218,2019-04-20T13:05:05.433238,2019-04-20,196.0,29.851,32.5,0,4,232,64.0,,946.0,0.0,362.99,943.31,2.8,70.6,426.7,,,,,1
1219,2019-04-20T13:35:05.670256,2019-04-20,196.0,29.832,33.1,4,4,206,62.0,,921.0,0.0,362.99,943.31,2.8,70.6,426.7,,,,,1
1220,2019-04-20T14:05:05.583693,2019-04-20,196.0,29.822,31.8,6,3,2,71.0,,784.0,0.0,362.99,943.31,3.3,70.6,426.7,,,,,1
1221,2019-04-20T14:35:05.116594,2019-04-20,196.0,29.797,32.3,1,4,360,69.0,,494.0,0.0,362.99,943.31,3.3,70.6,426.7,,,,,1
1222,2019-04-20T15:05:05.292526,2019-04-20,196.0,29.789,32.4,2,3,353,67.0,,575.0,0.0,362.99,943.31,3.8,70.6,426.7,,,,,1
1223,2019-04-20T15:35:04.987748,2019-04-20,196.0,29.786,31.4,0,1,333,70.0,,139.0,0.0,362.99,943.31,3.8,70.6,426.7,,,,,1
1224,2019-04-20T16:05:05.424640,2019-04-20,196.0,29.78,30.3,3,1,4,75.0,,114.0,0.0,362.99,943.31,3.9,70.6,426.7,,,,,1
1225,2019-04-20T16:35:05.778178,2019-04-20,236.0,29.788,29.5,0,0,29,79.0,,91.0,0.0,362.99,943.31,3.9,70.6,426.7,,,,,1
1226,2019-04-20T17:05:05.002619,2019-04-20,236.0,29.797,29.3,0,0,29,80.0,,81.0,0.0,362.99,943.31,4.0,70.6,426.7,,,,,1
1228,2019-04-20T18:05:05.636686,2019-04-20,20.0,29.82,28.3,0,0,29,83.0,,0.0,0.0,362.99,943.31,4.0,70.6,426.7,,,,,1
1229,2019-04-20T18:35:05.441829,2019-04-20,20.0,29.829,27.1,0,0,29,85.0,,0.0,0.0,362.99,943.31,4.0,70.6,426.7,,,,,1
1230,2019-04-20T19:05:05.646119,2019-04-20,20.0,29.84,26.7,0,0,29,87.0,,0.0,0.0,362.99,943.31,4.1,70.6,426.7,,,,,1
1231,2019-04-20T19:35:04.995000,2019-04-20,60.0,29.849,26.1,0,0,29,88.0,,0.0,0.0,362.99,943.31,4.1,70.6,426.7,,,,,1
1232,2019-04-20T20:05:05.285434,2019-04-20,60.0,29.86,25.7,0,0,29,89.0,,0.0,0.0,362.99,943.31,4.1,70.6,426.7,,,,,1
1233,2019-04-20T20:35:05.674361,2019-04-20,60.0,29.87,25.3,0,0,29,89.0,,0.0,0.0,362.99,943.31,4.1,70.6,426.7,,,,,1
1234,2019-04-20T21:05:04.931315,2019-04-20,20.0,29.874,25.1,0,0,29,90.0,,0.0,0.0,362.99,943.31,4.1,70.6,426.7,,,,,1
1235,2019-04-20T21:35:05.214693,2019-04-20,20.0,29.871,25.0,0,0,29,90.0,,0.0,0.0,362.99,943.31,4.1,70.6,426.7,,,,,1
1236,2019-04-20T22:05:05.657424,2019-04-20,20.0,29.873,24.7,0,0,29,90.0,,0.0,0.0,362.99,943.31,4.1,70.6,426.7,,,,,1
1237,2019-04-20T22:35:05.230295,2019-04-20,20.0,29.874,24.5,0,0,29,90.0,,0.0,0.0,362.99,943.31,4.1,70.6,426.7,,,,,1
1238,2019-04-20T23:05:05.601839,2019-04-20,20.0,29.886,24.3,0,0,270,91.0,,0.0,0.0,362.99,943.31,4.1,70.6,426.7,,,,,1
1239,2019-04-20T23:59:05.262895,2019-04-20,0.0,29.89,24.6,0,0,270,90.0,,0.0,0.0,362.99,943.31,4.1,70.6,426.7,,,,,1
1241,2019-04-21T00:35:05.269653,2019-04-21,0.0,29.872,24.7,0,0,270,89.0,,0.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
1242,2019-04-21T01:05:05.548725,2019-04-21,0.0,29.855,24.1,0,0,270,89.0,,0.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
1243,2019-04-21T01:35:04.948360,2019-04-21,236.0,29.84,23.8,0,0,270,90.0,,0.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
1244,2019-04-21T02:05:05.093571,2019-04-21,236.0,29.831,23.8,0,0,270,91.0,,0.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
1245,2019-04-21T02:35:05.420902,2019-04-21,196.0,29.826,23.6,0,0,270,91.0,,0.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
1195,2019-04-20T01:35:04.992589,2019-04-20,236.0,29.846,24.3,0,0,349,92.0,,0.0,0.0,362.99,943.31,0.0,70.6,426.7,,,,,1
1196,2019-04-20T02:05:05.394996,2019-04-20,236.0,29.837,24.2,0,0,349,91.0,,0.0,0.0,362.99,943.31,0.0,70.6,426.7,,,,,1
7463,2019-08-28T12:35:03.640104,2019-08-28,196.0,29.877,33.9,2,5,310,37.0,,990.0,0.0,0.0,1049.2,3.5,170.9,1078.7,,35.6,33.9,42.8,1
7520,2019-08-29T16:35:03.854254,2019-08-29,236.0,29.778,34.6,11,4,313,29.0,,234.0,0.0,0.0,1049.2,6.5,177.5,1085.3,,34.4,34.4,35.6,1
7559,2019-08-30T12:05:04.043312,2019-08-30,196.0,29.872,33.8,10,8,258,36.0,,1023.0,0.0,0.0,1049.2,3.4,184.9,1092.7,,35.0,33.9,41.7,1
1249,2019-04-21T04:35:05.614687,2019-04-21,0.0,29.838,23.2,0,0,272,91.0,,0.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
1250,2019-04-21T05:05:05.781682,2019-04-21,0.0,29.842,23.7,0,5,299,91.0,,0.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
1254,2019-04-21T07:05:05.611326,2019-04-21,20.0,29.88,24.1,1,1,299,91.0,,97.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
1255,2019-04-21T07:35:05.880141,2019-04-21,20.0,29.893,24.5,0,0,299,91.0,,123.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
1256,2019-04-21T08:05:05.126231,2019-04-21,20.0,29.902,25.6,1,0,299,88.0,,243.0,0.0,362.99,943.31,0.1,74.7,430.8,,,,,1
1257,2019-04-21T08:35:05.384406,2019-04-21,60.0,29.915,26.6,2,2,299,84.0,,325.0,0.0,362.99,943.31,0.1,74.7,430.8,,,,,1
1258,2019-04-21T09:05:05.715583,2019-04-21,60.0,29.922,27.3,0,2,299,82.0,,403.0,0.0,362.99,943.31,0.3,74.7,430.8,,,,,1
1259,2019-04-21T09:35:05.017032,2019-04-21,20.0,29.918,28.6,4,1,299,79.0,,517.0,0.0,362.99,943.31,0.3,74.7,430.8,,,,,1
1260,2019-04-21T10:05:05.238158,2019-04-21,20.0,29.915,29.4,2,1,299,77.0,,517.0,0.0,362.99,943.31,0.6,74.7,430.8,,,,,1
1261,2019-04-21T10:35:05.889760,2019-04-21,0.0,29.903,30.5,0,1,299,73.0,,773.0,0.0,362.99,943.31,0.6,74.7,430.8,,,,,1
1262,2019-04-21T11:05:04.987849,2019-04-21,0.0,29.887,31.6,2,3,328,68.0,,364.0,0.0,362.99,943.31,1.1,74.7,430.8,,,,,1
1263,2019-04-21T11:35:05.323708,2019-04-21,236.0,29.869,32.1,4,3,2,69.0,,1069.0,0.0,362.99,943.31,1.1,74.7,430.8,,,,,1
1264,2019-04-21T12:05:05.025020,2019-04-21,196.0,29.853,31.4,2,2,311,69.0,,573.0,0.0,362.99,943.31,1.7,74.7,430.8,,,,,1
1266,2019-04-21T13:05:05.508265,2019-04-21,196.0,29.817,31.9,2,3,358,69.0,,276.0,0.0,362.99,943.31,2.1,74.7,430.8,,,,,1
1267,2019-04-21T13:35:05.209027,2019-04-21,196.0,29.8,32.8,1,3,62,67.0,,468.0,0.0,362.99,943.31,2.1,74.7,430.8,,,,,1
1268,2019-04-21T14:05:05.434687,2019-04-21,196.0,29.781,32.6,4,4,351,67.0,,805.0,0.0,362.99,943.31,2.6,74.7,430.8,,,,,1
1269,2019-04-21T14:35:05.702562,2019-04-21,196.0,29.772,32.6,4,4,26,65.0,,680.0,0.0,362.99,943.31,2.6,74.7,430.8,,,,,1
1270,2019-04-21T15:05:05.374945,2019-04-21,196.0,29.761,32.6,2,4,358,65.0,,436.0,0.0,362.99,943.31,3.1,74.7,430.8,,,,,1
1271,2019-04-21T15:35:05.144531,2019-04-21,196.0,29.762,31.6,2,3,349,70.0,,255.0,0.0,362.99,943.31,3.1,74.7,430.8,,,,,1
1272,2019-04-21T16:05:05.365109,2019-04-21,236.0,29.762,31.4,2,2,12,70.0,,199.0,0.0,362.99,943.31,3.4,74.7,430.8,,,,,1
1273,2019-04-21T16:35:05.624470,2019-04-21,236.0,29.771,31.8,0,2,359,70.0,,269.0,0.0,362.99,943.31,3.4,74.7,430.8,,,,,1
1274,2019-04-21T17:05:06.250817,2019-04-21,0.0,29.787,31.3,5,3,337,70.0,,172.0,0.0,362.99,943.31,3.6,74.7,430.8,,,,,1
1275,2019-04-21T17:35:05.650739,2019-04-21,20.0,29.812,27.5,1,6,333,73.0,,16.0,0.0,362.99,943.31,3.6,74.7,430.8,,,,,1
1276,2019-04-21T18:05:05.875755,2019-04-21,20.0,29.815,25.1,0,4,238,83.0,,0.0,0.0,362.99,943.31,3.6,74.7,430.8,,,,,1
1277,2019-04-21T18:35:04.938552,2019-04-21,60.0,29.828,24.2,0,0,238,87.0,,0.0,0.0,362.99,944.09,3.6,74.7,430.8,,,,,1
1278,2019-04-21T19:05:05.255320,2019-04-21,60.0,29.845,24.3,0,0,238,89.0,,0.0,0.0,363.78,944.09,3.6,74.7,430.8,,,,,1
1280,2019-04-21T20:05:05.178696,2019-04-21,60.0,29.863,24.1,0,0,238,89.0,,0.0,0.79,363.78,944.09,3.6,74.7,430.8,,,,,1
1281,2019-04-21T20:35:05.404921,2019-04-21,20.0,29.872,24.3,0,0,238,90.0,,0.0,0.79,363.78,944.09,3.6,74.7,430.8,,,,,1
1282,2019-04-21T21:05:05.049142,2019-04-21,60.0,29.878,24.4,0,0,238,90.0,,0.0,0.79,363.78,944.09,3.6,74.7,430.8,,,,,1
1283,2019-04-21T21:35:05.285374,2019-04-21,20.0,29.882,24.4,0,0,238,90.0,,0.0,0.79,363.78,944.09,3.6,74.7,430.8,,,,,1
1284,2019-04-21T22:05:05.425941,2019-04-21,20.0,29.882,24.5,0,0,238,91.0,,0.0,0.79,363.78,944.09,3.6,74.7,430.8,,,,,1
1286,2019-04-21T23:05:05.807700,2019-04-21,0.0,29.867,24.0,0,0,238,91.0,,0.0,0.79,363.78,944.09,3.6,74.7,430.8,,,,,1
1287,2019-04-21T23:35:05.138193,2019-04-21,0.0,29.861,23.9,0,0,238,92.0,,0.0,0.79,363.78,944.88,3.6,74.7,430.8,,,,,1
1288,2019-04-21T23:59:05.395940,2019-04-21,0.0,29.849,23.7,0,0,238,92.0,,0.0,0.79,363.78,944.88,3.6,74.7,430.8,,,,,1
1289,2019-04-22T00:05:05.617469,2019-04-22,236.0,29.85,23.7,0,0,238,92.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1290,2019-04-22T00:35:05.873367,2019-04-22,236.0,29.845,23.6,0,0,238,92.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1291,2019-04-22T01:05:05.029915,2019-04-22,236.0,29.839,23.5,0,0,238,92.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1292,2019-04-22T01:35:05.337702,2019-04-22,236.0,29.83,23.3,0,0,238,92.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1293,2019-04-22T02:05:05.515748,2019-04-22,236.0,29.823,23.2,0,0,238,92.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1294,2019-04-22T02:35:05.847523,2019-04-22,236.0,29.82,22.9,0,0,238,92.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1295,2019-04-22T03:05:05.068603,2019-04-22,236.0,29.82,22.9,0,0,238,92.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1296,2019-04-22T03:35:05.444787,2019-04-22,236.0,29.829,22.7,0,0,238,92.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1297,2019-04-22T04:05:05.704036,2019-04-22,0.0,29.833,22.8,0,0,238,93.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1247,2019-04-21T03:35:05.166670,2019-04-21,236.0,29.846,23.3,0,0,270,91.0,,0.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
1248,2019-04-21T04:05:05.361435,2019-04-21,0.0,29.844,23.2,0,0,270,91.0,,0.0,0.0,362.99,943.31,0.0,74.7,430.8,,,,,1
7464,2019-08-28T13:05:04.274163,2019-08-28,196.0,29.857,34.1,6,6,355,35.0,,953.0,0.0,0.0,1049.2,4.2,170.9,1078.7,,35.0,33.9,42.2,1
7521,2019-08-29T17:05:03.234565,2019-08-29,0.0,29.786,34.1,5,3,328,30.0,,100.0,0.0,0.0,1049.2,6.7,177.5,1085.3,,33.9,33.9,33.9,1
1301,2019-04-22T06:05:05.608044,2019-04-22,20.0,29.871,23.0,1,0,238,93.0,,37.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1302,2019-04-22T06:35:05.692956,2019-04-22,20.0,29.869,23.6,0,0,238,93.0,,109.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1304,2019-04-22T07:35:05.706276,2019-04-22,20.0,29.891,24.8,4,1,241,92.0,,424.0,0.0,363.78,944.88,0.1,78.2,434.3,,,,,1
1305,2019-04-22T08:05:05.868427,2019-04-22,20.0,29.894,25.8,0,0,243,89.0,,471.0,0.0,363.78,944.88,0.2,78.2,434.3,,,,,1
1306,2019-04-22T08:35:05.141449,2019-04-22,20.0,29.903,26.7,2,1,244,87.0,,650.0,0.0,363.78,944.88,0.2,78.2,434.3,,,,,1
1307,2019-04-22T09:05:05.337672,2019-04-22,20.0,29.908,28.3,5,3,324,81.0,,657.0,0.0,363.78,944.88,0.6,78.2,434.3,,,,,1
1308,2019-04-22T09:35:05.652148,2019-04-22,20.0,29.905,29.4,1,5,252,77.0,,805.0,0.0,363.78,944.88,0.6,78.2,434.3,,,,,1
1309,2019-04-22T10:05:04.878444,2019-04-22,0.0,29.896,30.2,5,5,329,74.0,,872.0,0.0,363.78,944.88,1.1,78.2,434.3,,,,,1
1310,2019-04-22T10:35:05.314654,2019-04-22,0.0,29.881,30.9,2,5,230,72.0,,988.0,0.0,363.78,944.88,1.1,78.2,434.3,,,,,1
1313,2019-04-22T12:05:04.931641,2019-04-22,196.0,29.839,32.4,2,5,246,67.0,,1056.0,0.0,363.78,944.88,2.5,78.2,434.3,,,,,1
1314,2019-04-22T12:35:05.564642,2019-04-22,196.0,29.827,32.6,9,6,291,65.0,,1014.0,0.0,363.78,944.88,2.5,78.2,434.3,,,,,1
1315,2019-04-22T13:05:05.807118,2019-04-22,196.0,29.807,32.8,9,5,326,65.0,,921.0,0.0,363.78,944.88,3.2,78.2,434.3,,,,,1
1316,2019-04-22T13:35:05.465028,2019-04-22,196.0,29.795,33.1,6,5,4,62.0,,874.0,0.0,363.78,944.88,3.2,78.2,434.3,,,,,1
1318,2019-04-22T14:35:05.000141,2019-04-22,196.0,29.758,33.3,1,4,247,61.0,,680.0,0.0,363.78,944.88,3.9,78.2,434.3,,,,,1
1319,2019-04-22T15:05:05.300009,2019-04-22,196.0,29.752,33.1,8,5,239,62.0,,160.0,0.0,363.78,944.88,4.4,78.2,434.3,,,,,1
1320,2019-04-22T15:35:05.593974,2019-04-22,196.0,29.744,33.0,3,4,246,64.0,,464.0,0.0,363.78,944.88,4.4,78.2,434.3,,,,,1
1321,2019-04-22T16:05:05.828571,2019-04-22,196.0,29.744,33.3,0,3,329,61.0,,336.0,0.0,363.78,944.88,4.7,78.2,434.3,,,,,1
1322,2019-04-22T16:35:05.217866,2019-04-22,236.0,29.742,33.1,5,2,315,61.0,,214.0,0.0,363.78,944.88,4.7,78.2,434.3,,,,,1
1323,2019-04-22T17:05:05.578166,2019-04-22,236.0,29.757,32.6,1,1,216,65.0,,90.0,0.0,363.78,944.88,4.9,78.2,434.3,,,,,1
1324,2019-04-22T17:35:05.977776,2019-04-22,0.0,29.763,31.3,2,2,324,68.0,,7.0,0.0,363.78,944.88,4.9,78.2,434.3,,,,,1
1325,2019-04-22T18:05:05.250599,2019-04-22,0.0,29.772,29.7,0,0,324,73.0,,0.0,0.0,363.78,944.88,4.9,78.2,434.3,,,,,1
1326,2019-04-22T18:35:05.535636,2019-04-22,20.0,29.788,28.0,0,0,324,80.0,,0.0,0.0,363.78,944.88,4.9,78.2,434.3,,,,,1
1327,2019-04-22T19:05:05.402288,2019-04-22,20.0,29.797,26.9,0,0,324,83.0,,0.0,0.0,363.78,944.88,4.9,78.2,434.3,,,,,1
1329,2019-04-22T20:05:05.577146,2019-04-22,60.0,29.834,25.6,0,0,324,86.0,,0.0,0.0,363.78,944.88,5.0,78.2,434.3,,,,,1
1330,2019-04-22T20:35:04.879628,2019-04-22,60.0,29.853,25.2,0,0,324,87.0,,0.0,0.0,363.78,944.88,5.0,78.2,434.3,,,,,1
1331,2019-04-22T21:05:05.086189,2019-04-22,60.0,29.852,25.0,0,0,324,88.0,,0.0,0.0,363.78,944.88,5.0,78.2,434.3,,,,,1
1332,2019-04-22T21:35:05.326469,2019-04-22,60.0,29.856,24.9,0,0,324,88.0,,0.0,0.0,363.78,944.88,5.0,78.2,434.3,,,,,1
1333,2019-04-22T22:05:05.551596,2019-04-22,60.0,29.858,24.5,0,0,324,89.0,,0.0,0.0,363.78,944.88,5.0,78.2,434.3,,,,,1
1334,2019-04-22T22:35:05.852945,2019-04-22,20.0,29.862,24.1,0,0,324,89.0,,0.0,0.0,363.78,944.88,5.0,78.2,434.3,,,,,1
1335,2019-04-22T23:05:05.112280,2019-04-22,20.0,29.868,24.1,0,0,324,88.0,,0.0,0.0,363.78,944.88,5.0,78.2,434.3,,,,,1
1336,2019-04-22T23:35:05.339639,2019-04-22,0.0,29.866,25.1,0,0,324,82.0,,0.0,0.0,363.78,944.88,5.0,78.2,434.3,,,,,1
1337,2019-04-22T23:59:05.615064,2019-04-22,0.0,29.869,23.7,0,0,324,83.0,,0.0,0.0,363.78,944.88,5.0,78.2,434.3,,,,,1
1338,2019-04-23T00:05:05.842497,2019-04-23,0.0,29.867,23.6,0,0,324,84.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1339,2019-04-23T00:35:05.101235,2019-04-23,0.0,29.863,22.9,0,0,324,87.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1340,2019-04-23T01:05:05.387258,2019-04-23,0.0,29.858,22.7,0,0,324,88.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1341,2019-04-23T01:35:04.979955,2019-04-23,0.0,29.856,22.4,0,0,324,89.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1342,2019-04-23T02:05:05.262068,2019-04-23,0.0,29.855,22.8,0,0,324,88.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1343,2019-04-23T02:35:05.571707,2019-04-23,0.0,29.848,22.4,0,0,324,89.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1345,2019-04-23T03:35:05.021586,2019-04-23,0.0,29.845,21.8,0,0,324,90.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1346,2019-04-23T04:05:05.255062,2019-04-23,0.0,29.848,21.6,0,0,324,90.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1347,2019-04-23T04:35:05.475930,2019-04-23,0.0,29.848,21.3,0,0,324,90.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1348,2019-04-23T05:05:05.628541,2019-04-23,0.0,29.863,21.2,0,0,324,91.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1349,2019-04-23T05:35:05.936421,2019-04-23,20.0,29.882,21.2,0,0,324,91.0,,0.0,0.0,363.78,944.88,0.0,83.3,439.4,,,,,1
1299,2019-04-22T05:05:05.246835,2019-04-22,20.0,29.847,23.0,0,0,238,93.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1300,2019-04-22T05:35:05.465395,2019-04-22,20.0,29.861,23.0,0,0,238,93.0,,0.0,0.0,363.78,944.88,0.0,78.2,434.3,,,,,1
1312,2019-04-22T11:35:05.711805,2019-04-22,236.0,29.855,31.6,2,7,291,68.0,,990.0,0.0,363.78,944.88,1.8,78.2,434.3,,,,,1
7465,2019-08-28T13:35:03.846408,2019-08-28,196.0,29.84,34.9,7,4,24,32.0,,886.0,0.0,0.0,1049.2,4.2,170.9,1078.7,,35.6,35.0,42.8,1
7522,2019-08-29T17:35:03.636578,2019-08-29,0.0,29.795,32.9,0,5,335,32.0,,12.0,0.0,0.0,1049.2,6.7,177.5,1085.3,,32.8,32.8,31.7,1
7560,2019-08-30T12:35:03.808213,2019-08-30,196.0,29.85,34.7,0,5,15,33.0,,1000.0,0.0,0.0,1049.2,3.4,184.9,1092.7,,35.6,35.0,42.8,1
1358,2019-04-23T10:05:05.943040,2019-04-23,20.0,29.938,30.7,5,2,264,66.0,,875.0,0.0,363.78,944.88,1.2,83.3,439.4,,,,,1
1361,2019-04-23T11:35:05.378588,2019-04-23,236.0,29.909,31.9,2,4,266,63.0,,974.0,0.0,363.78,944.88,1.9,83.3,439.4,,,,,1
1362,2019-04-23T12:05:05.663917,2019-04-23,236.0,29.897,32.3,7,5,256,59.0,,1000.0,0.0,363.78,944.88,2.6,83.3,439.4,,,,,1
1363,2019-04-23T12:35:05.015860,2019-04-23,236.0,29.885,32.8,5,4,313,61.0,,993.0,0.0,363.78,944.88,2.6,83.3,439.4,,,,,1
1364,2019-04-23T13:05:05.269178,2019-04-23,196.0,29.871,33.2,8,5,347,57.0,,925.0,0.0,363.78,944.88,3.3,83.3,439.4,,,,,1
1365,2019-04-23T13:35:04.965756,2019-04-23,196.0,29.856,33.1,3,4,231,59.0,,914.0,0.0,363.78,944.88,3.3,83.3,439.4,,,,,1
1366,2019-04-23T14:05:05.250004,2019-04-23,196.0,29.846,33.7,7,3,250,55.0,,786.0,0.0,363.78,944.88,3.9,83.3,439.4,,,,,1
1367,2019-04-23T14:35:05.536343,2019-04-23,196.0,29.827,33.4,8,4,214,56.0,,568.0,0.0,363.78,944.88,3.9,83.3,439.4,,,,,1
1368,2019-04-23T15:05:05.879785,2019-04-23,196.0,29.817,33.7,1,3,247,56.0,,573.0,0.0,363.78,944.88,4.4,83.3,439.4,,,,,1
1369,2019-04-23T15:35:05.216054,2019-04-23,196.0,29.808,33.3,3,4,250,56.0,,455.0,0.0,363.78,944.88,4.4,83.3,439.4,,,,,1
1370,2019-04-23T16:05:05.756573,2019-04-23,196.0,29.803,32.7,5,4,243,60.0,,332.0,0.0,363.78,944.88,4.8,83.3,439.4,,,,,1
1371,2019-04-23T16:35:05.263285,2019-04-23,236.0,29.802,32.5,6,3,300,60.0,,211.0,0.0,363.78,944.88,4.8,83.3,439.4,,,,,1
1372,2019-04-23T17:05:05.753741,2019-04-23,236.0,29.803,32.2,2,3,322,61.0,,84.0,0.0,363.78,944.88,5.0,83.3,439.4,,,,,1
1373,2019-04-23T17:35:05.009183,2019-04-23,236.0,29.806,31.3,2,2,320,66.0,,11.0,0.0,363.78,944.88,5.0,83.3,439.4,,,,,1
1374,2019-04-23T18:05:05.202970,2019-04-23,0.0,29.809,29.3,0,0,320,71.0,,0.0,0.0,363.78,944.88,5.0,83.3,439.4,,,,,1
1375,2019-04-23T18:35:05.682359,2019-04-23,0.0,29.819,28.7,0,0,320,72.0,,0.0,0.0,363.78,944.88,5.0,83.3,439.4,,,,,1
1376,2019-04-23T19:05:05.249286,2019-04-23,20.0,29.831,27.8,0,0,320,78.0,,0.0,0.0,363.78,944.88,5.1,83.3,439.4,,,,,1
1377,2019-04-23T19:35:05.072324,2019-04-23,20.0,29.84,26.5,0,0,320,81.0,,0.0,0.0,363.78,944.88,5.1,83.3,439.4,,,,,1
1378,2019-04-23T20:05:05.344394,2019-04-23,20.0,29.847,26.3,0,0,320,84.0,,0.0,0.0,363.78,944.88,5.1,83.3,439.4,,,,,1
1379,2019-04-23T20:35:05.610781,2019-04-23,20.0,29.863,25.8,0,0,320,86.0,,0.0,0.0,363.78,944.88,5.1,83.3,439.4,,,,,1
